============================== SRIM-2013.00 ==============================
==============================================================================
=================  TRANSMIT.txt : File of Transmitted Ions  ==================
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom, B= Backscattered Ion, T= Transmitted Ion.   =
=  Col.#2: Ion Number, Col.#3: Z of atom leaving, Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target, Y,Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.                                   =
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.=  O(122 MeV) ==> Upper Be+He Gas+Lower Be( 8.03 mm) ========
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z)
T  129  8 .1028528E+09   8030000E+01 -.3734E+06 -.1295E+03   .9999878 -.0044970 -.0020253
T  130  8 .1032623E+09   8030000E+01  .1503E+06 -.1061E+06   .9999971  .0021104 -.0011745
T  131  8 .1029197E+09   8030000E+01  .6861E+06 -.1631E+06   .9999491  .0100845 -.0000798
T  132  8 .1031505E+09   8030000E+01  .5539E+05 -.5610E+04   .9999997  .0003154  .0006715
T  133  8 .1028773E+09   8030000E+01 -.2523E+06  .5037E+05   .9999989 -.0013854  .0004283
T  134  8 .1033810E+09   8030000E+01  .1641E+05  .1197E+06   .9999827  .0026005  .0052725
T  135  8 .1030954E+09   8030000E+01 -.3006E+06  .2603E+06   .9999943 -.0025386  .0022253
T  136  8 .1030379E+09   8030000E+01 -.6353E+05 -.1113E+06   .9999941  .0016940 -.0029732
T  137  8 .1030873E+09   8030000E+01  .1432E+05 -.4972E+05   .9999998 -.0003168 -.0005194
T  138  8 .1031960E+09   8030000E+01  .1289E+06  .6707E+05   .9999989 -.0001597  .0014496
T  139  8 .1028165E+09   8030000E+01  .1312E+06 -.3643E+05   .9999997  .0007200 -.0002782
T  140  8 .1031683E+09   8030000E+01 -.1923E+06  .6848E+05   .9999953 -.0013388  .0027515
T  141  8 .1029981E+09   8030000E+01 -.6054E+05 -.1585E+06   .9999770  .0046534  .0049413
T  142  8 .1031037E+09   8030000E+01 -.1740E+06  .9109E+05   .9999942 -.0033970  .0003774
T  143  8 .1028330E+09   8030000E+01 -.2730E+06 -.3757E+06   .9999929 -.0025780 -.0027521
T  144  8 .1032480E+09   8030000E+01 -.1050E+06  .2503E+05   .9999899 -.0035750  .0027137
T  145  8 .1032235E+09   8030000E+01 -.1825E+04 -.5737E+05   .9999987 -.0016241  .0001648
T  146  8 .1033626E+09   8030000E+01  .1797E+06  .2692E+05   .9999807  .0049035 -.0038235
T  147  8 .1029605E+09   8030000E+01 -.1158E+06 -.8972E+05   .9999983 -.0018515 -.0001295
T  148  8 .1031494E+09   8030000E+01 -.1355E+06  .3376E+05   .9999950 -.0031652 -.0002166
T  149  8 .1033272E+09   8030000E+01  .1207E+06 -.5557E+05   .9999958  .0027195 -.0010104
T  150  8 .1029025E+09   8030000E+01 -.2124E+06 -.7403E+05   .9999971 -.0020422 -.0012504
T  151  8 .1028449E+09   8030000E+01 -.1884E+05 -.2269E+05   .9999951 -.0016628 -.0026382
T  152  8 .1031244E+09   8030000E+01 -.1140E+06  .4012E+05   .9999987 -.0004224  .0015615
T  153  8 .1032402E+09   8030000E+01 -.1595E+06  .1647E+06   .9999685 -.0074438  .0027603
T  154  8 .1030477E+09   8030000E+01  .5938E+05  .4008E+05   .9999836 -.0033850  .0046199
T  155  8 .1029636E+09   8030000E+01  .1298E+06 -.2496E+06   .9999905  .0018279  .0039548
